Date,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
01/01/2020,9.78,9,9,10.56,11.33,12.89,12.11,12.89,12.33,12.33,10.78,11.56,14.11,14.11,15.11,16.67,18.44,17.67,17.89,18.67,21.22,20.56,21.56,23.11,22.56,21,21,21.78,23.5,26,26.33,26,24.22,24.22,22.44,24.56,24.33,25.67,26.22,22.89,19.25,17.56,24.89,19,15.14,15.67,13.67,13.67,11.89,11.89,11.25,8.78,9,8,4.86,8,6.8,8,7.44,9,9.29,9.67,11.22,12.22,13.25,14.67,16.5,22.22,24.5,25.56,34.86,30.89,28.8,29.14,28.33,29.75,30,28,28.2,27,24.67,26.67,24.75,22.86,21.67,21.6,19.5,17.33,18.33,20.25,21.14,21.89,22.25,19.57,20.33,21.22
02/01/2020,18.5,16.57,18.44,15.89,13.33,13.11,10.78,11.33,10.33,11.11,11.75,8.71,7.22,8.78,10.33,8,10.56,12.67,14,15,16,15.33,13.6,12,12,13.2,11,9.44,8.67,8,8,8.5,7.71,6,6.75,5.71,5.78,7.25,5.43,4.78,4,3,4.78,3.75,4.5,4.56,3.78,3.78,2.5,2.67,2.4,4,4,3,4,4.5,6.56,4,4.67,5.4,6,7.33,8,7.44,10,12.78,13,11.11,13.67,10.78,7.67,10.44,9.89,11.11,12.89,12.56,13.56,17.11,18.33,19.56,20.56,21,23.78,25.78,27.56,29.56,33.89,38.78,36.89,35.56,39.89,37.71,41.14,40.67,36.5,38.11
03/01/2020,43.33,41.8,38.5,42.33,41,41.6,41.5,38,42.75,41.33,44,43.33,45.11,50.78,51.56,49,48,47,52,56.67,57.89,44,50,49,52,41.33,48,45.89,47.89,45.78,52.44,53.67,60.33,62.56,78,76.11,81.22,87.33,85.67,74.44,70.22,88.56,94,90.89,91.11,87.22,88.78,88.75,87,86.5,86.14,93.5,99.44,94,69.67,85.44,99.11,109.67,110.11,110.56,113.33,107.33,110.89,111.11,109.78,109.22,121.11,126,114.56,116.33,127.56,130.75,132.78,136,133,127.33,124,124,120.33,117,122.22,118.89,117.89,114.56,107.44,112.44,108.11,105.56,102.78,101.56,102.56,99.78,95.44,96.33,84.78,81.78
04/01/2020,79.56,79.57,83.22,77.11,75.44,71.11,67.56,63.25,58.86,59.78,53.33,56,49,47.57,43.33,33,34.33,44.5,39,42.86,43.67,30.2,38.11,41.22,35,33.89,40.56,41.78,46.67,52,57.11,64.33,66.33,56.2,57.5,61.56,60,60.44,59.33,61.33,59.44,60.11,65.44,69.22,76.67,78.5,76.43,78.33,87.33,92.22,91.67,95.56,87.78,85.67,92.44,95,108.44,108.67,104.22,112.25,118.11,115,115,102.25,103.56,104.75,104,100.22,110.5,109.56,118.78,119.33,117.33,117.89,111.44,115.11,106.33,106.11,105.11,100,97.44,98.56,94.44,94.22,84.78,97.56,97.89,91.22,93.89,91.33,77.56,79.44,72.78,73.11,75.78,75.33
05/01/2020,72.56,68.78,73,66.89,63.33,66.56,62.22,52.44,48.89,46.11,41,32.78,27.67,28,23.67,22.22,19.44,20.56,17.56,14,12.71,12,10.4,9,7,7,6.67,5,4,2.4,1.5,2,1.5,1,0,0,0.78,0.78,0.78,0,0,0,0,0,0,0,0,0,0,0,0.78,0,1.78,1,0,0,1,1,0.25,0.29,0.33,0.4,1,1,1,2,2,2,2,2.78,3,3,3,3,3.78,3,3,3,3.78,3,3.78,4.56,5.56,6.33,5.25,7.11,8.67,11,7.89,8.67,11.33,12.89,10.56,9.78,9.78,10.56
06/01/2020,9.78,10.56,10.56,10.56,11.33,12.11,12.11,12.11,13.89,13.11,13.89,14.5,15.44,15.44,14.67,14.67,16.22,17,15.22,13.67,13.67,13.56,12.78,12.78,12.78,13.56,14.33,15.11,12.75,10.78,10,10,9.22,10,10,10.33,12.33,11.25,11.11,7,6.75,7.56,7.78,7.78,8.33,7.56,6.56,5,5,4.5,4.29,4.33,5.4,5,4.5,6,6,5.44,7.22,7.44,10.22,10.44,11.44,13.44,15.22,14.67,14.89,15.89,17.67,18.89,18.22,20,22.78,27.33,33.67,32,36,39,36.56,42.11,40.44,50.44,54.44,59.67,65.44,61,60.67,66.33,70.67,75,76.33,80.5,78.43,77.67,80.44,93.33
07/01/2020,93.5,95.33,92.22,84.22,94.33,105.25,97.14,95.33,93,90,89,83,88.22,80.22,75.33,75.89,77,72.11,73.44,67.78,61.56,58.89,54.78,53.78,54.89,51,52.33,49,55.22,58,61.67,56,55,61.67,62.8,53.22,52.22,53,48.11,49.44,50,44.89,40.67,44.11,39.22,40.33,37.56,31.67,28.89,30.78,25.67,26.78,24.78,17.56,15,10.11,13.78,8.89,9.44,7.67,7.29,4.89,3.89,2.25,2.86,2.67,4,4.78,3,2.67,6.33,4,4,5.78,8.56,9.56,9,11.75,14.33,13.78,18.11,20.67,20.11,21.89,25,27,27.22,28.44,32.56,33.56,32.89,30.33,31.89,37.33,33.67,31.33
08/01/2020,34.44,34.44,38.56,44,36.22,34.67,33.11,33.89,37.78,32.33,30.78,31.75,31,26.33,26.5,26.33,30.44,32,31.5,33.56,31.33,27.22,29.78,29.22,33.25,36.67,36.11,36.25,41,48.22,44.25,42.71,35.56,39.44,43.5,41.67,48,46,43.67,37.29,37.78,34,34.78,34.78,45.44,40,33.78,37.67,33.56,36.89,40.22,40.44,38.11,39.89,31,30.29,28.33,31.78,27.11,37.22,35.67,32.78,32.4,30.5,30.11,37.89,37.33,36,37.67,38.6,40,38.22,40,38.22,39,42.11,38,34.11,36.44,37.22,38.2,36.22,37,37,37.2,34.29,28.78,28.78,27.78,27.78,27,25.71,26,27.6,26.5,27
09/01/2020,29,25.33,29.44,27.33,29.11,27,31.11,29.78,31,32.29,32.78,39.25,42.56,42,39.14,42.5,44,41.14,41.89,38,39.22,33.71,37.33,39,48.56,44.89,42.56,47.44,49.22,46.56,52.22,54.78,55.78,55.22,56,56,58,53.67,47.11,53.67,51,47.11,42.33,40.56,37.44,42.14,46.33,35.22,46.67,37.11,33.5,31.67,25.25,28.86,24.56,29.44,33.78,38.67,33.44,40.11,39.56,39.78,40.78,44.11,45.11,40.67,46.33,42.67,43.89,48,47.75,49.44,49.75,48.71,47.67,52.2,60.22,53.44,52,53.86,50.33,52,53,56.33,59,56.33,54.44,54.67,64.44,64.89,70.56,66.89,72,76.33,87.11,90.67
10/01/2020,95.78,86.33,98.44,98.89,101.11,99.22,100.25,106,105.33,105,104.5,105,100,105,97,90.33,91.8,87.89,83.56,75.33,72.44,75.67,74.6,70.33,71.75,69,66.22,62,62.57,49.67,70.56,67.89,68.33,71.33,70.44,76.43,73.89,83.67,85.33,85.22,83.33,80.44,72.56,79.22,89.67,88.4,81.33,84.89,80.67,82,89.33,85.89,80.22,76.89,75.44,82.67,77,82.22,79.67,71.67,76.89,71.78,76.78,70.11,66.56,68.5,71.57,70,66.4,62.5,66,68.11,66.33,70.78,72.67,76.33,72,67.89,68.22,64.11,55.11,50.25,51.5,54,49.67,55,55.5,49.67,44,47.44,43.89,46,50.44,43.22,44.56,47.44
11/01/2020,44.11,40,37.22,32.11,31.11,27.56,25.78,24.56,21.78,18.25,16.29,17.33,17.5,12,9.29,7.5,7.22,5.44,5.44,3.75,5.29,5.78,4,4.75,3,1,1.33,1.22,2,2,1,0.5,1,1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0,0,0,0,0,0,0.78,0.78,0,0,0.78,0,1.75,1,1,1,0.22,2,2,1.33,2.22,2.22,1.44,3,4,4,2.5,2.57,3,2.4,2.22,2.25,3,4,4.71,4,4,4,5,5,4.4,3.44,3.44,3.5,5.29,5.33,5.4,5.22,5.78,8.33,7.56,7.56,7.56,9.11
12/01/2020,10.89,12.44,14.22,12.67,13.67,13.67,16.22,18,18,19,15.89,19.22,16.89,19.44,20.22,19.67,21.22,19.89,18.56,20.11,20.25,22.56,19.75,23,23,20.25,22.57,25,25,29.5,27.44,32.11,34.44,33.67,29,29.78,28.33,32.89,32.11,27,27.44,28.5,22.25,25.57,27.33,29,28.5,26.25,25,28.67,35.11,33.56,43.11,43.89,33.22,36.56,40.89,39.56,41.33,36.11,42.56,41.67,44.5,47.29,50,41.4,43.44,53,54.33,51.89,44.56,45.56,46.78,53,52.22,54.14,50.44,54,51.43,48.22,47.44,54.22,49.25,46.22,42.67,40.11,40.67,32.67,34.22,35.33,32.89,35,32.22,32,32.33,29
13/01/2020,28.56,26,24.22,20.11,18.11,13.22,9.89,10.67,9.67,7.89,6.89,6.67,6.44,5.67,7,6,7.56,7.56,5.78,5.78,7.33,5.4,5.5,5.67,5.22,6.25,8.5,6.22,6.44,6,6.75,5.4,6.29,7,7,9.56,10.33,9.56,10.56,10.56,7.44,6.75,8,7.29,8.75,8.22,9,7.5,6.14,7.67,5.5,4.56,5.5,5.33,5.5,6.67,7,7.22,8.22,7.67,10.22,12.22,15,17.56,18.71,20.6,20.25,18.43,19,21.6,18,20,21,19.11,18.56,19.56,22.89,26.22,31.33,29.22,32.56,32,36.33,38.89,35.22,36.44,41.56,45.89,49.22,54.33,56.33,56.78,58.78,62.33,69.78,67.33
14/01/2020,61.56,62,69.22,66.75,71.57,70,74.44,76.22,87.33,83.44,84.44,92.44,88,84.89,90.33,80,82.75,80,82.33,82.22,97.11,72.56,83.67,85.22,88.56,90.11,82.56,91.57,94,93.67,94.5,90,91.33,92.6,90,88,86.22,88.11,82.44,85.89,84.89,79.78,71.71,74,65.22,57.78,55.22,57.11,56.11,53.56,50.44,47.89,54.25,56.86,48.33,59.78,50.67,56.33,54.22,49,50,51.22,52.44,57.33,60.89,67.33,70.67,74,77.33,77,66,68.33,68,65.67,72.11,75.22,76.78,72.75,69,67.44,69.6,68.22,65.11,65.11,62.33,66.5,70.29,71.67,66.8,68,71.44,77.44,74.11,68.44,65.89,57.11
15/01/2020,51.22,55.67,52.33,49,44.89,43.11,45.22,41.11,40.67,38.33,37.33,38.67,39.44,45.44,48.56,42.89,43.67,47.33,45,44.75,45.43,45,45.67,43.75,50.89,47,51.89,48.25,51.56,61.22,56,58.33,52.89,54.44,46.89,46.89,46.89,43,46.11,44.56,37.56,39.89,35.29,35,40.8,42,43.67,46.33,47.33,47,47.22,46.11,67.33,50.67,64.67,63.56,74.11,66.22,77,68.11,75,68.22,63.22,58.22,60,69.78,72.33,85.22,83.25,85.75,89.56,95.22,101.67,98.78,110.67,102.89,103.67,110,98.86,98,101,101.5,96.33,86,107.89,105.33,105.11,100.22,101.56,95.89,100.67,91.11,98.44,86.33,89.78,86.78
16/01/2020,85.56,75,67.33,64.33,60.78,55.44,48.78,49.67,44.33,46.78,42.22,36.11,34.67,32.44,31,32.11,28.56,28.89,23.78,20,18,18.22,14.89,14.57,10.86,9.86,10.33,9.4,8,5.33,7.2,9,7.33,8,7.11,4.2,2,1.33,1,1,0,0,0,0,0.78,0.78,1.75,1.78,1,2,2,3,3.78,3.78,6.33,6.56,6.56,6.78,7.78,8,9.78,14.33,18.11,20.56,25.89,30.67,38.33,43.89,50.22,55.56,61.33,68,68.75,65.33,71,66.89,66.5,59.57,61.33,62,60.25,61.86,58,56.6,56,52,51,57.78,58.33,55,63,61.78,59.22,53.89,48.78,46
17/01/2020,47.11,40.44,35.33,28.67,25.89,22.33,22.67,19.67,27,27.71,28.33,31.25,26.5,28.67,27.8,26.56,29.67,31.22,29.44,31,30,31.11,30.56,33.67,29.5,32.33,30,28,26.56,32,31,32.71,33.33,34.6,47.44,32.11,42.44,50.56,43.33,42.75,37.71,39,41.67,40,37.5,35.33,37.33,42.56,37.5,35.11,38,37.78,38.33,31.33,41.44,36.5,36.67,37,35.67,36.67,40,43.56,41.67,43.44,49,47.25,51,49.25,52,50.44,61.44,59.11,56,57,59.56,56,58.4,57.5,52.75,53.86,58.67,55.6,55.11,59.44,57.11,57.33,58.56,60.33,63.89,59,59.44,67.75,72.11,62,63.56,57.89
18/01/2020,63.14,60.25,60,60.71,64.67,67.2,62,59,56.67,53.33,50,45.89,45.67,41.56,40.56,38.78,41.67,40.67,48.22,50.33,49,40,39.25,38.57,38.67,40.56,46.5,53.78,52.25,41,48.78,50.33,51.89,44,38,37.86,40,37.6,37.11,30.89,31.44,36.33,30,35.44,38,43.44,38.75,37.22,39.67,47.25,54,45,43.8,40,46,44.67,41,40.56,40.33,36.22,35,34,40,25.78,27.11,25.33,29.22,26,23.71,26.67,35.67,28.67,25.33,30,32.2,37.22,27.11,30.22,19.89,23.56,23.33,23.11,22.33,21.33,17.78,17.78,20.89,19.11,19.89,19.11,16.67,17,18.56,17.78,15.33,14.44
19/01/2020,14.44,11.89,11.89,14.25,13.5,11.43,10.89,11.67,10.67,9.89,10.67,11.67,11.67,10.67,9.89,11.44,10.67,9.67,8.89,9.67,7.33,10,7.67,7.67,9.44,9.44,9.44,7.89,7.89,10,9.71,7.25,8,7,7,7.78,5.25,6,6.78,6.78,6,5.22,4.25,4.29,5.33,6,6,6,5.29,6.33,5.8,5.44,6.67,5.44,6,8.56,9.33,8.56,8,11.11,10.33,10.33,8.78,8.67,9,10,10.75,11,9.44,12,13,12.25,12.57,12.44,13.4,13.5,15.56,14.71,15,16.43,14.22,15.22,15.22,14.44,16,12.67,14.29,15.78,14.22,14.22,14.78,17.11,15.56,12.22,13.78,15.25
20/01/2020,13.71,13.67,15.33,15.33,16.11,14.56,15.89,15.11,15.89,15.11,15.11,13.56,16.67,15.11,15.11,16.67,16.67,17.44,16.11,16.11,16.33,19.33,21.11,20.33,19.56,20.33,21.11,23.67,22.89,24.86,23.56,21.78,20.33,21.78,21,20,23.89,28,27.22,26.67,22.78,24.56,16.67,22.56,22.78,23.78,27.67,24.78,25,26,32.44,31.89,30.56,33.11,42.67,38.29,49.33,40.4,39.5,44.33,44.33,41.67,45.22,40.78,42,45.56,43.44,44.25,48,51.56,57.22,63.11,62.2,68,72.11,77.75,75.22,77.75,78.71,78.33,79.8,77,86.11,85.25,82.14,81.33,80.25,77.43,72,72,84.56,81.78,79.78,75.44,68.56,60.33
21/01/2020,62.22,56.11,56.44,50.33,51.44,46.33,42,43.11,42.67,41.67,45.11,45.67,39.78,36.44,33.67,28.56,25.78,26.11,23.56,23.89,22.67,18,19.78,18,15.22,12.67,11.67,12.22,9.67,13.56,11,12.5,9.22,8.29,9,8.71,7.67,6.22,4.5,5.22,5.22,3.5,2.29,1.33,1.33,1.22,1.22,0.5,0.5,1,1,1.78,1.78,1.78,2.78,2,2.78,2,2,2.78,2.78,2,2,2,3,2.22,2.22,4,4.6,3.22,4,4,2.44,3.22,4.22,5,4.25,3.29,3.33,4.75,4,3,2.29,3.78,5.33,3.78,2.67,3.33,3.56,3.56,3,3.78,3.75,3,3,3.6
22/01/2020,3.78,3.78,2.22,1.33,0.67,2,2,2.71,2.67,2,1.22,2,2,1,0.5,1,1,0.22,0.22,0.22,0.22,0,0,1,1,0.22,0.22,2.56,4.89,5,4,2.44,2.44,2.44,1.5,1.5,1.67,2.22,3,1.44,0.67,0.67,1.78,1,1.78,1.78,1.78,1,1,0.33,0.4,1.78,1,1,2,1.22,1.22,0.44,0.44,2.22,2.22,1.5,3,2.67,5.33,7.44,5.89,5.89,6.89,7.67,7.56,7.56,13.78,13.78,15.33,12.22,9.89,8.33,8.33,8.33,20,9.33,7.78,8.78,11.11,11.11,11.33,12.33,12.33,12.56,13.78,18.67,22,20.44,19.89,22.44
23/01/2020,22.67,22,22.33,21.67,22,21.5,18.67,17.11,17.33,15.78,16,15.5,16,14.44,18.5,17.56,16.25,16.57,13.89,15,14.67,19.29,17.89,18.75,18.11,19.11,18.5,20.11,20.33,21,18.25,19.89,17.78,16.22,17.78,19.33,15.44,18,18.78,13.33,14.11,14.11,16,10.75,11.56,9.25,13,11.5,9,10,9.22,12.5,11.78,11.25,14,10.33,12.89,14.67,11.78,12.78,11.44,12.44,13.44,15,13.33,13.56,15.33,14.78,13.44,11.89,4.89,6.67,6.67,5.89,6.44,3.11,3,2.11,3.75,2.14,2.33,2.8,3,3.33,3,3.33,4,3.44,5.22,4.67,4.67,4.22,5.22,4.5,5.57,8
24/01/2020,6.44,6.44,5.67,5.67,7.44,6.75,7.57,6.67,9.78,9,9.78,8.4,9.22,10.78,10,12.5,10.22,11.25,15.11,15.89,15.33,12.78,11,12,12.75,11.4,10.44,11.22,10.44,11,12,22.11,8.11,8.11,10.67,23.11,7.56,6.56,10.44,11.33,14.11,14.5,13,14.33,15.67,13.25,13.11,9,9,10.25,10.86,10.33,7,7.71,8.78,7.22,5.44,4.67,3.89,4,4.14,3.89,4,4.14,4.67,5.5,6.57,5.67,4.89,5.89,4.22,5,4.22,4.22,5.22,5.25,5.29,3.67,3.75,3.86,4,4.2,4.67,4.67,3.25,5.14,5.67,6.67,6.67,6.67,7,7.78,7.78,7.78,7.56,7.56
25/01/2020,9.89,10.5,11.44,12.22,14.56,14.56,13.78,13,11.22,12.78,15.89,15.5,15.11,13.56,13.56,15.89,15.89,16.67,14.89,13,16.44,14.43,15,15.11,13.25,12.33,9.22,9.6,9.5,7.4,6.44,6.25,3.86,3.67,2.67,1.89,0.89,1.67,2.44,2.44,0.75,0.75,1.78,1.78,1.78,1.78,1,1,1,1,1,0.22,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29,0.33,1.22,1.22,0.44,0.44,2.22,1.44,0.67,1.44,2.22,2.22,2.22,2.22,3,3,3.78,4.56,4.56,6.33,7.89
26/01/2020,7.89,7.89,9.44,8.67,8.67,6.33,6.33,5.56,4,4,4,3.22,4,3.22,3.22,4,4,4,3.22,4,4,4,4,4,2.44,3.22,3.22,3.22,3.22,4.78,4.78,4.75,4,3.22,3.25,5.56,6.25,7.57,4.33,3.6,7.67,8.67,11.11,8.75,8.71,7,7,8.56,8.56,10.11,6.78,6,5.22,5.22,7,4.57,5.33,5.4,5.5,4.67,5,4.8,5,6.33,7,4.89,6.75,6.43,7.89,7.5,7.22,6.67,6.89,7.11,8.11,9.11,10.11,11.11,11.33,11.56,13.56,15.33,16.33,15.78,14.44,15.67,17.44,17.67,19.44,24.56,21.89,26,26.22,30.33,33.67,37
27/01/2020,36.67,41.33,41.56,37.11,35,34.44,40.33,38.22,35.33,38.67,42.22,43.22,43.67,49.56,49.22,55.11,59.22,61,55.6,57.5,59,71.33,66.56,67.33,63.86,66,62.89,62.11,52,64,66,61.89,65,69.44,67.67,60.22,60.78,61.89,61.67,57.33,54,53.56,41,47.33,40.86,39,38.75,38.57,45.22,45.22,46,35.14,45.78,46.56,67.22,48.2,53.56,54.56,53,52.44,56.56,56.67,62,65,64.11,69.22,73.78,72.67,75.67,73,76.33,77,73.56,76,80.56,90,94.33,95.33,93.25,101.67,98.67,94.8,101,103.33,106,98.67,116,107.11,125.44,125.11,116.33,135.44,121.89,118.22,120.25,131.25
28/01/2020,137.78,137.78,131,126.33,126.33,128.11,130.44,130.44,127.33,132,131.67,133.11,134.44,125.14,127,122,122,117.78,113.5,113.29,120.33,121.2,119,118.33,122,106.89,107.11,115.89,117.11,140,147.67,127.89,145.67,154.67,147.33,142.75,139.67,150.5,144.44,157.33,158.33,154,150.89,155,153.67,149.78,155.44,153.89,149.44,153.11,155.44,150.78,145.89,153.67,126.89,140.89,140.67,136,128,123.33,133.22,132.44,145.44,150.25,139,143.67,140.2,142,135.33,134,148.11,150,155,145.22,149.44,146.67,150.89,147.11,133.44,128.11,131.56,121,114.33,113.11,98.78,83.33,79,81.44,80.78,81.33,80.5,83.33,77.33,77.6,88.44,85.89
29/01/2020,84.33,82.22,81.11,75.33,78.11,79,85.33,92.44,117.22,124.33,135.56,133.5,137.89,138.89,137.75,133.43,132,132.2,133.44,133,139,128.5,126.22,123.44,119.89,114.78,108.89,114.86,116.56,109,106.2,105.5,99.67,104.4,103.5,101.11,100.89,96.67,92,92.44,91.33,98,88.86,92.67,92.4,92,98,104,92.56,96.89,99.44,103,104.78,113.22,112.67,119,116.89,113,123.33,118.11,115.78,127.44,120.44,123,125,130.56,120.22,122.86,120.5,108.89,102.56,107.22,108.67,103.33,100,99.78,99.56,99.33,103.56,103.89,102.44,99.44,92.5,90.14,94.33,89.8,93.44,97.11,99.44,91.44,68,70.43,67,68.71,72,72.67
30/01/2020,76.11,79.44,77.11,81.22,78.33,73.67,73.67,70.56,69.78,71.33,75.22,71.33,72.89,75.25,77.56,77.5,72.6,71.89,74.67,70.5,72.56,69.89,73.78,68.5,69.43,69.11,63.67,78.71,86.33,86.67,84,79.11,68,74.78,73.56,74.89,73.89,68.78,58,62.22,61.56,50.78,46.11,45.67,48.56,50.5,47.14,35.44,36,38.89,35.56,42.56,36.25,34,33,35.33,33,33.22,31.11,33.89,31.78,38.89,42.89,43.78,55,63.89,67.14,75.44,86.67,85.78,98.78,90.89,97.56,102.33,104.56,101.5,112.56,119.5,124.56,122.11,126.67,134.67,136.67,136.11,130.44,127.56,135.78,136.78,143.44,144.67,138.56,148.89,154.56,153.22,155.78,154
31/01/2020,151.56,154.67,150,150,145.33,148.33,149.25,148.29,143.22,144,140.67,138.89,142,152.67,149.75,151.86,143.33,138.8,141.5,138.67,138,158,154.67,150.33,146.22,148.11,144,153.67,148.56,142.57,148.22,131.22,126.89,123.11,109.44,107.44,110.11,111.22,110,106.44,114.78,124.44,118,119.33,119.11,122.78,123.33,115.11,121.11,112.33,111.89,114,109.67,109.44,117.89,115.89,110.78,110.11,105,96,89.33,89.67,91.78,82,79.44,83.89,78,74.67,71.89,66.22,70.75,74.56,75.11,79.22,80.78,82.56,77.11,85,90.57,86,80.8,83.67,78.44,83.11,81.89,88.25,84.86,85.67,81.2,79.5,74.8,77,62.11,62.83,60.56,62.33
01/02/2020,62.33,66.22,64.67,66.22,70.33,77.33,78.33,77.56,71.56,73.11,67.89,64.78,68.89,70.44,72.78,66.78,70.67,66,74,62.75,65.33,74.67,73.22,77.14,80.67,79.11,84.56,87.11,86.33,84.44,79,82.89,82.11,83.67,82.89,79,75.33,76.33,78.33,83.44,84.67,80.22,85.22,85.44,89.78,96.22,103.67,100.78,98.89,99,104,105,106.56,112.22,106,115.33,118.67,118.89,120.25,122.43,124,123.4,123,118,114,120,119.78,118.78,116.75,112.89,114.11,115.25,104.89,107.67,107,106.29,119.22,123.25,114.33,118.78,113.33,117.44,116.11,119.75,106.43,116.89,124.67,131.11,131.33,132.89,138.25,131.57,127.67,108,110.11,116.11
02/02/2020,120,117.22,117.78,115.22,121.22,122.33,119.78,121.67,120.44,117.11,108.11,111.78,113.67,97.11,92,80.67,84.11,84.22,76.78,77.67,80,69,67.75,69,68,64.8,65.5,66.67,69,70,71.78,74.33,76.11,81,78.89,75.22,75.67,87,92.11,94.89,97.11,95.44,80.33,95,102.89,100,101.33,109,107.89,105,106.78,110.11,110.33,109.78,122.33,118.71,122,115.11,118.44,116.11,121,120.22,117.89,118.44,119.22,132.75,131.43,131,127.4,129.89,135.67,131.56,127.44,124.11,122.33,112.78,121.11,122.22,116.56,114,113.56,108.5,114,110.44,105.44,105,106.33,105.89,95.33,90.22,103.78,87.78,78.78,75.78,66,59.11
03/02/2020,64.89,72.44,70.75,66.57,67.33,68,62.22,67.67,71.56,71,73.25,73.86,76.67,73,73,67.78,68.56,68.5,69.78,72.56,77.33,79.22,82.5,80.29,82,88.78,86.22,92.44,84.44,83.89,81,81.78,80.33,77.5,73.44,77.5,79.11,95.67,93.56,95.56,95,94.22,98.5,97.43,99.5,103.67,102,107.29,104.67,100.2,101,97.67,92,107.89,116.33,111.22,112.56,112.33,110.33,111.44,109.44,112.11,105.67,103.67,102.44,102.22,102,101,100,96.44,107.33,96,95.78,93.56,90.78,86.5,83.14,79.67,81,73,68.33,69.2,70,70,71,56.33,79.22,86.33,83.56,96.11,113.11,105.71,99,102.43,112,115.44
04/02/2020,114.56,117.67,115.11,107.56,109.75,115.78,112.67,118.11,112.67,115,111.11,111.33,112.89,112.5,115,115.56,118.67,115.33,115.11,112.56,114.56,113.78,109.67,110.44,106.33,100.67,103.56,101.75,93.56,92.25,93.5,91.67,91,100.5,103.89,102.33,100.22,96.11,93.75,93,86,82.11,97,89.22,95.44,92.89,92.11,95.22,95.44,89.78,79.67,84.89,89.56,81.78,88.78,76.11,73.78,75.89,80.33,71,72.33,75.44,76.22,78.33,67.78,63.44,59.89,62,60,59.56,59.89,57.75,58.11,58.89,60.67,58.11,58,57.89,59,59.57,61,56.33,61.56,60.67,55.89,54.56,59.25,55.71,52.5,54.29,58,56.67,61.11,64.44,60.56,59
05/02/2020,58.44,64.89,63.56,65.56,69.11,65.44,65.75,65.71,74.11,70.44,71.44,73.22,74,77.33,77,76.22,79,81.2,73.89,77,75.67,69.33,69.89,64.78,62,61.56,59.56,51.33,50.89,53.44,49.89,40.89,31.67,31.44,31.78,27.44,27,25,25.33,19.44,17.44,19.33,15.89,12.56,11.56,12.89,12.67,14.22,10.67,11.22,12,14.89,16.22,16,13.5,11.78,12.25,11.14,8.78,10.11,6,5.71,5.78,6.25,3,5.25,7.67,8.44,8.44,7.67,9.14,10.11,11.44,13.78,10.67,10.67,6.56,6.56,5.78,5,4.22,5.78,5.78,6.56,8.11,8.11,8.11,8.11,6.56,5.78,6.71,5.22,6,6,6,5.22
06/02/2020,3.44,3.44,5,5,4.22,4.22,4.22,3.44,4.22,3.22,3.22,4.78,4.78,4,3.29,4,4.78,4.78,4.78,4.75,7.14,5.75,5,6.33,6.56,7.25,6.43,7,4.6,5.6,4.78,4.75,5.43,4.5,4.5,4,2.67,4.33,2.5,2,2.56,2.56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.78,1.78,1.78,2.56,2.56,2.56,2.71,2,1.22,2,2,1.22,1,1,1,1,1,1.78,1.78,1.78,1.78,1.78,1.78,1.78,2.56,3.33,5.56,3.75,4.5,8.44,7.67,6.89
07/02/2020,6.89,7.67,6.89,8.67,7.89,7.11,6.33,7.33,8.89,8.89,10.44,13.78,15.33,15.33,17.89,19.44,17.11,17.11,17.33,22,23,22.33,23,21.14,19.67,20.56,19.5,19.71,19.67,19,19,18.22,21,22.67,25,26,25.56,25,22.22,20.25,19.29,20.44,22.33,19.25,17.57,16,15.2,12.11,11.89,11.11,11.89,11.25,9.56,10.33,8.2,8.67,9.8,10.5,11,12,11.44,13.44,16.22,18.22,21.78,24.56,27.11,29.75,34.75,34.71,41.14,45.11,46.11,46.89,42.75,42.22,41,41.22,41.75,42,42.5,40.43,42.56,43.5,43,42.11,42.5,40.29,38,39,42.89,40.11,38.33,37.11,36,28.67
